tok	changepoint_idx	start_idx	end_idx	value
endosulfan	2003-2004	2002-2003	2003-2004	-16.865985322851706
endothelin\-1	2004-2005	2003-2004	2004-2005	5.505962619742151
endotypes	2013-2014	2012-2013	2013-2014	-13.082142061444753
endourologists	2018-2019	2017-2018	2018-2019	9.980463804539399
endourologists	2019-2020	2018-2019	2019-2020	-10.444495635174738
endovascular	2003-2004	2002-2003	2003-2004	6.155820523756713
energetic	2001-2002	2000-2001	2001-2002	-6.917840114217777
energization	2017-2018	2016-2017	2017-2018	5.545306581770259
enfermedades	2011-2012	2008-2009	2011-2012	7.786807691125898
enfermedades	2012-2013	2011-2012	2013-2014	-7.149679833543658
enforcement	2001-2002	2000-2001	2001-2002	-6.081866073413277
eng	2007-2008	2006-2007	2007-2008	5.625011827204216
eng	2008-2009	2007-2008	2008-2009	-5.834750215160493
engine	2002-2003	2001-2002	2002-2003	7.160653089674903
engine	2003-2004	2002-2003	2003-2004	-5.923055376977959
engorged	2006-2007	2005-2006	2006-2007	6.074381006424921
engorged	2007-2008	2006-2007	2007-2008	-6.884702313791569
engram	2015-2016	2014-2015	2015-2016	6.972460199647917
engram	2016-2017	2015-2016	2016-2017	-6.812323995542227
engulfment	2005-2006	2004-2005	2005-2006	5.662756630525401
engulfment	2006-2007	2005-2006	2006-2007	-5.627204703267939
enolases	2016-2017	2015-2016	2016-2017	6.164952978068801
enolases	2018-2019	2016-2017	2018-2019	-6.344414194779622
enological	2012-2013	2011-2012	2012-2013	-5.804014324213028
enrollees	2001-2002	2000-2001	2001-2002	-7.591190595390256
ensartinib	2019-2020	2018-2019	2019-2020	14.975727729108506
ensenanza	2015-2016	2014-2015	2015-2016	-5.764651406184997
entecavir	2008-2009	2007-2008	2008-2009	-5.550865723878363
enteral	2002-2003	2001-2002	2002-2003	8.921961112851886
enteral	2003-2004	2002-2003	2003-2004	-8.529475731183638
enterically	2018-2019	2017-2018	2018-2019	7.556399674518904
enterically	2019-2020	2018-2019	2019-2020	-6.024001492429469
enterobacterales	2019-2020	2018-2019	2019-2020	-6.9991628181496885
enteromius	2019-2020	2018-2019	2019-2020	7.377198638152669
enteropathica	2019-2020	2018-2019	2019-2020	8.35073393571314
enteropathogens	2009-2010	2008-2009	2009-2010	-5.516906626431174
enterovirus_d68	2015-2016	2014-2015	2015-2016	-13.44035841876155
entrainable	2019-2020	2018-2019	2019-2020	6.960094830711155
entrectinib	2019-2020	2018-2019	2019-2020	5.846138782474402
ents	2014-2015	2013-2014	2014-2015	5.653101888739522
enugu	2008-2009	2007-2008	2008-2009	7.4223952472674775
enugu	2009-2010	2008-2009	2009-2010	-7.025952667934893
envejecimiento	2019-2020	2018-2019	2019-2020	12.847470852226067
envs	2007-2008	2006-2007	2007-2008	-7.17453054071213
envy	2016-2017	2015-2016	2016-2017	6.846952216023721
envy	2018-2019	2016-2017	2018-2019	-6.931330274040523
enyne	2009-2010	2008-2009	2009-2010	-5.6832845136000865
enynes	2013-2014	2012-2013	2013-2014	5.604639765988689
enynes	2017-2018	2016-2017	2017-2018	6.365709975494901
enza	2018-2019	2017-2018	2018-2019	10.62720840932441
enza	2019-2020	2018-2019	2019-2020	-10.019540359640018
enzalutamide	2013-2014	2012-2013	2013-2014	-77.03983391856839
eo771	2019-2020	2018-2019	2019-2020	7.838647119274149
eoee	2017-2018	2016-2017	2017-2018	-5.739739443003381
eoee	2019-2020	2018-2019	2019-2020	5.735388228364788
eoi	2012-2013	2011-2012	2012-2013	15.448441456352539
eoi	2013-2014	2012-2013	2013-2014	-16.244131881829645
eotaxin\-2	2011-2012	2010-2011	2011-2012	6.285786280514495
eotaxin\-2	2012-2013	2011-2012	2012-2013	-6.39438468522243
ep2_receptor	2014-2015	2012-2013	2014-2015	9.791618916418685
ep2_receptor	2015-2016	2014-2015	2016-2017	-10.030178425212384
epars	2017-2018	2016-2017	2017-2018	7.31175461250101
epars	2018-2019	2017-2018	2018-2019	-6.867161351478462
epaxial	2010-2011	2009-2010	2010-2011	-6.508123971355659
epaxial	2012-2013	2011-2012	2012-2013	6.513573977006828
epaxial	2014-2015	2012-2013	2014-2015	-6.121541621322675
epaxial	2017-2018	2015-2016	2017-2018	8.087359968172558
epaxial	2018-2019	2017-2018	2018-2019	-7.547910100246405
epc	2006-2007	2005-2006	2007-2008	-14.509697023279143
epclusa	2019-2020	2018-2019	2019-2020	6.685426394830362
epha10	2014-2015	2013-2014	2014-2015	7.954350915505955
epha10	2015-2016	2014-2015	2015-2016	-7.127101553453278
epha10	2017-2018	2016-2017	2017-2018	-5.990282168137261
epha10	2019-2020	2018-2019	2019-2020	11.997522724077548
epha5	2012-2013	2011-2012	2012-2013	5.515845706423789
ephaptic	2012-2013	2011-2012	2012-2013	9.597260063979936
ephaptic	2013-2014	2012-2013	2013-2014	-9.29739559629774
ephx1	2018-2019	2017-2018	2018-2019	16.905024603103488
ephx1	2019-2020	2018-2019	2019-2020	-17.031518965296794
epi2me	2019-2020	2018-2019	2019-2020	5.865687338649314
epibios4rx	2019-2020	2018-2019	2019-2020	-9.322506260932085
epicentre	2010-2011	2009-2010	2010-2011	7.097730222217734
epicentre	2011-2012	2010-2011	2011-2012	-6.810393027605244
epicentre	2019-2020	2018-2019	2019-2020	8.607092252424092
epicondylar	2014-2015	2013-2014	2014-2015	10.482051500537708
epicondylar	2015-2016	2014-2015	2015-2016	-9.938504807848888
epididymal	2002-2003	2001-2002	2002-2003	7.193087179686994
epididymal	2003-2004	2002-2003	2003-2004	-7.345934375618377
epidiolex	2018-2019	2017-2018	2018-2019	7.2742346508160765
epidiolex	2019-2020	2018-2019	2019-2020	-5.7814256615336
epidural	2002-2003	2001-2002	2002-2003	5.810053966803006
epigenomics	2008-2009	2007-2008	2008-2009	-6.14883537214859
epimedin	2019-2020	2018-2019	2019-2020	16.37051650134601
epinephrine	2001-2002	2000-2001	2003-2004	-11.649144610792026
epiphyte	2010-2011	2009-2010	2010-2011	8.683857582142528
epiphyte	2011-2012	2010-2011	2011-2012	-8.700763940139334
episomal	2004-2005	2003-2004	2004-2005	6.725166943241041
episomal	2005-2006	2004-2005	2005-2006	-6.412454490093407
epistemologies	2013-2014	2012-2013	2013-2014	5.589711620557262
epistemonikos	2018-2019	2017-2018	2018-2019	16.312888835871007
epistemonikos	2019-2020	2018-2019	2019-2020	-15.12290985788606
epithionitrile	2018-2019	2017-2018	2018-2019	5.617323933672538
epithionitrile	2019-2020	2018-2019	2019-2020	-5.8762928371234455
eplerenone	2010-2011	2009-2010	2010-2011	6.811313339072309
eplerenone	2011-2012	2010-2011	2012-2013	-6.6728854297729
epoxides	2007-2008	2006-2007	2007-2008	5.996436054431715
epoxides	2008-2009	2007-2008	2008-2009	-6.365942361413307
epr	2007-2008	2006-2007	2007-2008	6.114866193478301
epr	2008-2009	2007-2008	2008-2009	-6.071212574560118
eprs	2013-2014	2012-2013	2013-2014	7.523117078190178
eprs	2014-2015	2013-2014	2014-2015	-7.2637190088170875
epsd	2017-2018	2016-2017	2017-2018	9.619356377740237
epsd	2018-2019	2017-2018	2018-2019	-9.954634000953146
epsilon	2005-2006	2004-2005	2005-2006	5.905347471809133
eptb	2010-2011	2009-2010	2010-2011	7.472169723077681
eptb	2011-2012	2010-2011	2011-2012	-7.5439056411665195
epulis	2018-2019	2017-2018	2018-2019	7.914286585346135
epulis	2019-2020	2018-2019	2019-2020	-6.349630689068113
eq\-5d\-3	2013-2014	2012-2013	2013-2014	-5.834195580154912
eq\-5d\-3l	2012-2013	2011-2012	2012-2013	7.16621389861853
eq\-5d\-3l	2013-2014	2012-2013	2013-2014	-6.842820888544816
eq\-5d\-5	2015-2016	2014-2015	2015-2016	-6.473943856965285
equality	2003-2004	2002-2003	2003-2004	-5.5106867766003065
equality	2004-2005	2003-2004	2004-2005	6.302940453091069
equality	2005-2006	2004-2005	2005-2006	-5.708609444323251
equilateral	2017-2018	2016-2017	2017-2018	5.683284887886808
equilibria	2007-2008	2005-2006	2007-2008	8.399720051295644
equilibria	2008-2009	2007-2008	2009-2010	-8.135261983591757
equiluminant	2017-2018	2016-2017	2017-2018	6.098806913827251
equiluminant	2018-2019	2017-2018	2018-2019	-5.997000170159579
equine_hepacivirus	2019-2020	2018-2019	2019-2020	-5.679044628660604
equipo	2019-2020	2018-2019	2019-2020	5.6249515012259526
equitation	2019-2020	2018-2019	2019-2020	7.670675527428743
equity	2001-2002	2000-2001	2001-2002	8.56902445107684
equity	2002-2003	2001-2002	2003-2004	-8.687728425060252
equivalents/100	2019-2020	2018-2019	2019-2020	6.536450456643597
er3	2012-2013	2011-2012	2012-2013	9.755814512415244
er3	2013-2014	2012-2013	2013-2014	-9.759391612539117
er\+/pr\+	2014-2015	2013-2014	2014-2015	5.937954740054401
er\+/pr\+	2015-2016	2014-2015	2015-2016	-6.564392420888526
eralpha36	2016-2017	2015-2016	2016-2017	6.999583730041776
eralpha36	2017-2018	2016-2017	2017-2018	-6.838825582892206
erbin	2011-2012	2009-2010	2011-2012	10.393038500810508
erbin	2012-2013	2011-2012	2013-2014	-10.992887907449543
erbin	2014-2015	2013-2014	2014-2015	18.5104349339972
erbin	2015-2016	2014-2015	2015-2016	-18.23810009373038
erectus	2014-2015	2013-2014	2014-2015	9.61347367591559
erectus	2015-2016	2014-2015	2016-2017	-9.871026990771806
erg1	2009-2010	2008-2009	2009-2010	6.15366918343057
erg1	2010-2011	2009-2010	2010-2011	-6.222337686665668
erg1	2016-2017	2015-2016	2016-2017	13.404815570468083
erg1	2017-2018	2016-2017	2018-2019	-13.435800869252411
erg3	2013-2014	2012-2013	2013-2014	6.858029391074844
erg3	2014-2015	2013-2014	2015-2016	-6.922577162279715
ergo	2011-2012	2010-2011	2011-2012	-11.095274964443002
ergo	2015-2016	2014-2015	2015-2016	6.841076674255216
ergo	2016-2017	2015-2016	2016-2017	-6.5362282540582894
ergocalciferol	2009-2010	2008-2009	2009-2010	-7.021083102878294
ergodic	2010-2011	2009-2010	2010-2011	5.700024582865564
ergodic	2011-2012	2010-2011	2011-2012	-5.683295163291383
ergodicity	2015-2016	2014-2015	2015-2016	8.937069188349906
ergodicity	2016-2017	2015-2016	2017-2018	-8.508156130945022
ergotamine	2013-2014	2012-2013	2013-2014	5.507893961390897
ergotamine	2017-2018	2016-2017	2017-2018	12.40446739193547
ergotamine	2018-2019	2017-2018	2018-2019	-11.726750416790505
eribulin	2009-2010	2008-2009	2009-2010	7.600764908213563
eribulin	2010-2011	2009-2010	2010-2011	-7.704612736351347
erk2	2004-2005	2003-2004	2004-2005	6.197447536371735
erk2	2005-2006	2004-2005	2005-2006	-5.7021188318030855
erlang	2013-2014	2012-2013	2013-2014	-12.152615859406739
erlang	2016-2017	2015-2016	2016-2017	5.502101274982328
erlenmeyer	2019-2020	2018-2019	2019-2020	8.421385991562273
erlotinib	2005-2006	2004-2005	2005-2006	-7.6402567538587745
ern1	2019-2020	2018-2019	2019-2020	17.159444670706108
errorless	2018-2019	2017-2018	2018-2019	6.616232190815249
errorless	2019-2020	2018-2019	2019-2020	-5.871756659989855
ers	2003-2004	2002-2003	2003-2004	7.716931309205498
ers	2004-2005	2003-2004	2004-2005	-7.5128604657843825
erv1	2016-2017	2015-2016	2016-2017	20.4950410477805
erv1	2017-2018	2016-2017	2017-2018	-19.999383368353175
erv1	2019-2020	2018-2019	2019-2020	43.82747994164106
erythroid	2003-2004	2002-2003	2003-2004	6.65283685463289
erythropoiesis	2002-2003	2000-2001	2002-2003	-6.501149015561999
es1	2009-2010	2008-2009	2009-2010	8.18120204173596
es1	2010-2011	2009-2010	2011-2012	-8.361010228476376
esc\)\-derived	2015-2016	2014-2015	2015-2016	6.19828441526763
esc\)\-derived	2016-2017	2015-2016	2016-2017	-5.8812201008173375
escalas	2014-2015	2013-2014	2014-2015	10.271720192718083
escalas	2015-2016	2014-2015	2015-2016	-10.412748284005527
escalas	2017-2018	2015-2016	2017-2018	8.556992057749362
escalas	2018-2019	2017-2018	2019-2020	-8.15779128271491
escapable	2016-2017	2015-2016	2016-2017	6.097473643786691
escapable	2017-2018	2016-2017	2018-2019	-6.397347222021749
escc	2005-2006	2003-2004	2005-2006	8.20784391527636
escc	2006-2007	2005-2006	2006-2007	-7.809740259269404
escherichia_coli_k1	2015-2016	2014-2015	2015-2016	6.563716410210287
escherichia_coli_k1	2016-2017	2015-2016	2016-2017	-7.119182772403495
escherichia_coli_st131	2018-2019	2017-2018	2018-2019	8.162589239361191
escherichia_coli_st131	2019-2020	2018-2019	2019-2020	-7.676824232250473
esci	2016-2017	2015-2016	2016-2017	9.629563076422798
esci	2017-2018	2016-2017	2019-2020	-9.85880670318602
escort	2008-2009	2007-2008	2008-2009	6.691736220186058
escort	2009-2010	2008-2009	2009-2010	-6.431706264978384
escorted	2018-2019	2017-2018	2018-2019	5.843925904909573
esd	2008-2009	2007-2008	2008-2009	5.696825202764816
ese	2009-2010	2008-2009	2009-2010	8.07331029240003
ese	2010-2011	2009-2010	2010-2011	-7.461357046576737
esem	2011-2012	2009-2010	2011-2012	-6.27203346869781
esem	2012-2013	2011-2012	2012-2013	6.256992314294857
eset	2012-2013	2011-2012	2012-2013	10.956414331913408
eset	2013-2014	2012-2013	2013-2014	-10.445288161976645
esg	2011-2012	2010-2011	2011-2012	7.452240739613225
esg	2012-2013	2011-2012	2012-2013	-6.900403283392712
eskape	2015-2016	2014-2015	2015-2016	6.142749214278482
esms	2013-2014	2012-2013	2013-2014	7.097542405198833
esms	2014-2015	2013-2014	2015-2016	-7.156777323746634
eso	2010-2011	2009-2010	2010-2011	7.925119012818698
eso	2011-2012	2010-2011	2011-2012	-8.141842032178046
esomeprazole	2006-2007	2005-2006	2006-2007	11.919761186930312
esomeprazole	2007-2008	2006-2007	2007-2008	-11.492592362209807
esophagitis	2005-2006	2004-2005	2005-2006	7.045821058959881
esophagitis	2006-2007	2005-2006	2007-2008	-7.07593523964449
espana	2012-2013	2011-2012	2012-2013	13.821652019754705
espana	2013-2014	2012-2013	2013-2014	-13.158625533474211
espanola	2012-2013	2011-2012	2012-2013	6.0418542523623735
espanola	2013-2014	2012-2013	2013-2014	-6.479862265110496
espanola	2019-2020	2018-2019	2019-2020	9.084709408538897
especialmente	2016-2017	2014-2015	2016-2017	9.653098239635018
especialmente	2017-2018	2016-2017	2017-2018	-8.27861240741219
especifica	2018-2019	2017-2018	2018-2019	9.625903869374365
especifica	2019-2020	2018-2019	2019-2020	-9.323178720206268
espt	2017-2018	2016-2017	2017-2018	13.977537544642209
espt	2018-2019	2017-2018	2018-2019	-13.43968013202109
esr1	2005-2006	2004-2005	2005-2006	7.474963446106445
esr1	2007-2008	2005-2006	2007-2008	-6.576814795510444
essence	2002-2003	2001-2002	2002-2003	6.002124328092538
estrone\-3\-sulfate	2013-2014	2012-2013	2013-2014	6.546009940553043
estrone\-3\-sulfate	2014-2015	2013-2014	2014-2015	-7.117356669404826
estrus	2002-2003	2000-2001	2002-2003	13.464092134106421
estrus	2003-2004	2002-2003	2003-2004	-12.823162552622918
estudo	2015-2016	2013-2014	2015-2016	6.580085381490244
esu	2015-2016	2014-2015	2015-2016	9.101539171063212
esu	2016-2017	2015-2016	2016-2017	-8.24462731951053
eswatini	2019-2020	2018-2019	2019-2020	-22.675390032520706
esx\-5	2011-2012	2010-2011	2011-2012	9.545721754561896
esx\-5	2012-2013	2011-2012	2012-2013	-10.158812509812552
esx\-5	2014-2015	2012-2013	2014-2015	9.567934019581662
esx\-5	2015-2016	2014-2015	2016-2017	-9.542517974843594
eta3	2014-2015	2013-2014	2014-2015	-5.645927213504395
etco2	2008-2009	2007-2008	2008-2009	8.50749360946631
etco2	2009-2010	2008-2009	2010-2011	-8.224477731021452
ete	2002-2003	2001-2002	2002-2003	8.721918123859535
ete	2003-2004	2002-2003	2004-2005	-7.428327352809671
etheno	2013-2014	2012-2013	2013-2014	14.541240876949677
etheno	2014-2015	2013-2014	2014-2015	-14.321703157182393
ethers	2007-2008	2006-2007	2007-2008	5.833086317184054
ethiopia	2003-2004	2002-2003	2003-2004	6.421554539330013
etre	2003-2004	2002-2003	2003-2004	5.996185095576047
ets1	2008-2009	2007-2008	2008-2009	22.747986478538532
ets1	2009-2010	2008-2009	2009-2010	-22.317711968479166
etv1	2007-2008	2006-2007	2007-2008	5.673442824885969
etv1	2008-2009	2007-2008	2008-2009	-5.630814871910286
etv2	2010-2011	2009-2010	2010-2011	-7.142909976158236
etv2	2011-2012	2010-2011	2011-2012	17.321909579386357
etv2	2012-2013	2011-2012	2013-2014	-16.578661272831017
eu28	2018-2019	2016-2017	2018-2019	11.523253957838701
eu28	2019-2020	2018-2019	2019-2020	-11.199420621141043
eu\(iii	2008-2009	2007-2008	2008-2009	-8.619038286581148
eua	2011-2012	2010-2011	2011-2012	11.043202438649399
eua	2012-2013	2011-2012	2013-2014	-11.129150223058458
eua	2016-2017	2015-2016	2016-2017	5.798091351963857
eucalyptus_camaldulensis	2018-2019	2017-2018	2018-2019	11.726181611963515
eucalyptus_camaldulensis	2019-2020	2018-2019	2019-2020	-10.040149096123459
eugenia_uniflora	2016-2017	2015-2016	2016-2017	6.244269279585784
eugenia_uniflora	2017-2018	2016-2017	2017-2018	-5.982849092574753
eugonadal	2015-2016	2014-2015	2015-2016	9.673409082465767
eugonadal	2016-2017	2015-2016	2016-2017	-9.572019556943303
eukaryotic_elongation_factor_2	2015-2016	2014-2015	2015-2016	6.811556966966968
eukaryotic_elongation_factor_2	2016-2017	2015-2016	2016-2017	-6.678335655198085
eumycetoma	2012-2013	2011-2012	2012-2013	11.547013985702769
eumycetoma	2013-2014	2012-2013	2014-2015	-11.44515055835102
eupafolin	2018-2019	2017-2018	2018-2019	5.51733948615672
eupafolin	2019-2020	2018-2019	2019-2020	-5.707901428387235
euphoric	2010-2011	2009-2010	2010-2011	6.80958974362153
euphoric	2011-2012	2010-2011	2011-2012	-6.806786263171384
europium\(iii	2008-2009	2007-2008	2008-2009	6.41822309895222
europium\(iii	2009-2010	2008-2009	2009-2010	-7.215758304285265
eus	2003-2004	2002-2003	2003-2004	7.243105236146504
eus	2004-2005	2003-2004	2004-2005	-6.791386213899052
eus\-	2014-2015	2013-2014	2014-2015	15.174977622963011
eus\-	2015-2016	2014-2015	2015-2016	-14.503812838610498
euthanasia	2006-2007	2004-2005	2006-2007	7.159577135843633
euthanasia	2007-2008	2006-2007	2007-2008	-6.374845444775033
eutos	2019-2020	2018-2019	2019-2020	20.267350332209293
ev	2004-2005	2003-2004	2004-2005	6.818960267895456
ev	2005-2006	2004-2005	2005-2006	-6.048377907432747
ev71\-infected	2019-2020	2018-2019	2019-2020	6.280830209930073
evaluee	2017-2018	2016-2017	2017-2018	6.524672541089774
evb	2015-2016	2014-2015	2015-2016	18.936666435801634
evb	2016-2017	2015-2016	2016-2017	-18.7228325085603
evb	2018-2019	2017-2018	2018-2019	19.78367324854959
evb	2019-2020	2018-2019	2019-2020	-19.53438475099536
events/1000	2015-2016	2014-2015	2015-2016	7.1934439777558765
events/1000	2016-2017	2015-2016	2016-2017	-6.625122743863126
everest	2006-2007	2005-2006	2006-2007	-10.042444516072099
evh	2013-2014	2012-2013	2013-2014	6.904192412971366
evh	2014-2015	2013-2014	2015-2016	-7.428649240727653
evinacumab	2018-2019	2017-2018	2018-2019	7.679100479078671
evinacumab	2019-2020	2018-2019	2019-2020	-7.557902101991139
evodiamine	2010-2011	2009-2010	2010-2011	7.013907526151824
evodiamine	2012-2013	2010-2011	2012-2013	-6.502257362180616
evoh	2017-2018	2016-2017	2017-2018	10.983458481581314
evoh	2018-2019	2017-2018	2019-2020	-10.200395657813779
evolocumab	2016-2017	2014-2015	2016-2017	-6.654522549049213
evolutions	2010-2011	2009-2010	2010-2011	5.717382323738512
evp	2012-2013	2011-2012	2012-2013	9.510802283376075
evp	2013-2014	2012-2013	2014-2015	-9.35823021644216
evpi	2015-2016	2014-2015	2015-2016	6.003635571931195
evpi	2016-2017	2015-2016	2016-2017	-5.652969994331746
evps	2016-2017	2015-2016	2016-2017	-6.26743784006397
ewass	2015-2016	2014-2015	2015-2016	-6.839295460112176
ewb	2013-2014	2012-2013	2013-2014	16.39271359130879
ewb	2014-2015	2013-2014	2014-2015	-15.51853951078396
ewing_sarcoma	2006-2007	2005-2006	2006-2007	9.002960925502027
ewing_sarcoma	2007-2008	2006-2007	2008-2009	-9.391167825898371
ex1	2010-2011	2009-2010	2010-2011	7.259894751098852
ex1	2011-2012	2010-2011	2012-2013	-7.496320241475338
ex19del	2018-2019	2016-2017	2018-2019	11.957173736679012
ex19del	2019-2020	2018-2019	2019-2020	-12.030228319792554
exacerbator	2015-2016	2014-2015	2015-2016	12.681537135589968
exacerbator	2016-2017	2015-2016	2016-2017	-12.033318485789366
examiner	2003-2004	2002-2003	2003-2004	-5.5756650264564795
exams	2002-2003	2001-2002	2002-2003	7.3056231919382455
exams	2003-2004	2002-2003	2003-2004	-7.124976377929714
excisions	2006-2007	2005-2006	2006-2007	8.45684006068096
excisions	2007-2008	2006-2007	2009-2010	-8.733256472934924
execute	2004-2005	2003-2004	2004-2005	7.40903549150533
execute	2005-2006	2004-2005	2005-2006	-7.230784925854711
exemption	2006-2007	2005-2006	2006-2007	6.456006244311801
exemption	2007-2008	2006-2007	2007-2008	-7.545270840707924
exerkines	2019-2020	2018-2019	2019-2020	10.826401679001007
existen	2016-2017	2015-2016	2016-2017	6.186343617806506
